uid	iid	time
59	477	1337126400
59	478	1355270400
59	404	1355356800
59	479	1398988800
59	480	1400630400
59	481	1400630400
60	482	1315872000
60	483	1323043200
60	113	1333843200
60	484	1333843200
60	485	1403049600
61	217	1288310400
61	213	1330300800
61	486	1343088000
61	487	1348272000
61	488	1353888000
61	53	1353888000
61	459	1359158400
61	244	1359676800
61	489	1363824000
61	490	1363996800
61	188	1367452800
61	491	1370563200
61	492	1370995200
61	493	1375833600
61	494	1379030400
61	495	1380153600
61	128	1381708800
61	496	1382745600
61	497	1383782400
61	498	1383868800
61	320	1384560000
61	499	1385856000
61	500	1386633600
61	501	1388966400
61	502	1388966400
61	503	1390694400
61	504	1392854400
61	505	1399420800
61	506	1401408000
61	507	1401667200
61	508	1403568000
61	509	1403568000
61	510	1403654400
61	511	1403740800
61	361	1403740800
61	512	1403740800
61	362	1403740800
61	513	1403827200
61	514	1404086400
61	133	1405036800
61	515	1405036800
61	516	1405036800
61	400	1405641600
61	401	1405641600
61	517	1405641600
61	518	1405900800
62	519	1289088000
62	462	1293235200
62	520	1308873600
62	521	1316563200
62	522	1337904000
62	523	1350259200
62	524	1351036800
62	525	1355184000
62	526	1363392000
62	527	1370908800
62	528	1403913600
62	364	1404345600
63	367	1280707200
63	529	1280707200
63	530	1284940800
63	531	1287100800
63	392	1287532800
63	532	1288742400
63	533	1297296000
63	42	1302652800
63	534	1304553600
63	535	1317168000
63	443	1317168000
63	536	1340755200
63	488	1350518400
63	537	1370304000
63	538	1382486400
63	410	1382832000
64	444	1390348800
64	539	1394409600
64	211	1394409600
64	540	1394409600
64	541	1394409600
64	59	1394409600
64	286	1399075200
65	542	1209513600
65	403	1238284800
65	543	1246233600
65	15	1249862400
65	544	1257811200
65	103	1262390400
65	26	1262390400
65	545	1276905600
65	546	1284681600
65	306	1288310400
65	547	1291680000
65	548	1296086400
65	374	1298505600
65	240	1313625600
65	549	1314576000
65	550	1316390400
65	312	1317254400
65	551	1318377600
65	552	1319500800
65	341	1321833600
65	553	1324944000
65	554	1332288000
65	377	1344297600
65	555	1350259200
65	380	1350259200
65	556	1373241600
65	557	1374710400
65	558	1375056000
65	460	1377129600
65	391	1377388800
65	559	1382572800
65	560	1383350400
65	561	1383350400
65	562	1389916800
65	563	1405641600
65	508	1405641600
66	546	1282348800
66	41	1321056000
66	26	1322870400
66	183	1322870400
66	416	1361404800
66	564	1371686400
66	565	1374019200
66	128	1382832000
67	566	1289260800
67	150	1311206400
67	567	1313280000
67	568	1314403200
67	130	1325808000
67	569	1327536000
67	570	1329955200
67	49	1340841600
67	571	1345075200
67	50	1348704000
67	572	1351555200
67	187	1351987200
67	465	1366243200
67	460	1380672000
67	573	1397692800
67	574	1400112000
67	575	1400112000
68	91	1262822400
68	301	1263427200
68	576	1285200000
68	99	1307318400
68	577	1314748800
68	578	1317427200
68	163	1318723200
68	459	1359072000
68	579	1359072000
68	283	1359417600
68	580	1364342400
68	581	1367020800
68	582	1367107200
68	583	1367452800
68	492	1369353600
68	491	1370217600
68	245	1374537600
68	398	1381363200
68	495	1381708800
68	497	1382659200
68	560	1383955200
68	584	1398729600
68	361	1403654400
68	517	1403654400
68	585	1403740800
68	136	1403740800
68	513	1403827200
68	586	1403913600
68	587	1403913600
68	400	1405728000
69	588	1327881600
69	589	1359504000
69	590	1372982400
69	591	1381968000
69	592	1402012800
70	37	1287619200
70	547	1292457600
70	593	1298505600
70	594	1319500800
70	457	1331769600
70	363	1403136000
71	103	1271289600
71	159	1357084800
71	501	1386115200
71	595	1393459200
71	596	1393459200
71	172	1398384000
71	389	1401926400
71	597	1401926400
71	362	1403136000
71	320	1403568000
71	364	1403654400
72	598	1276905600
72	599	1282780800
72	600	1285891200
72	195	1302566400
72	240	1309564800
72	601	1311724800
72	151	1315785600
72	551	1316995200
72	602	1320192000
72	603	1324598400
72	604	1325203200
72	605	1332806400
72	53	1351123200
72	606	1362096000
72	456	1365552000
73	607	1190851200
73	15	1248998400
73	23	1248998400
73	608	1257206400
73	265	1260748800
73	609	1260748800
73	27	1261785600
73	25	1262995200
73	301	1262995200
73	598	1275177600
73	529	1278028800
73	118	1284595200
73	610	1285459200
73	35	1292976000
73	611	1292976000
73	612	1297123200
73	41	1306108800
73	613	1306108800
73	614	1306108800
73	549	1316995200
73	615	1326240000
73	570	1326240000
73	616	1340150400
73	617	1362355200
73	459	1368403200
73	606	1376092800
73	538	1384128000
73	467	1395014400
73	618	1395014400
73	619	1395014400
73	620	1398470400
73	584	1398470400
73	420	1404604800
74	367	1280534400
74	453	1285200000
74	621	1288137600
74	622	1288742400
74	623	1299196800
74	42	1301788800
74	624	1335657600
75	625	1306281600
75	626	1325030400
75	392	1330732800
75	627	1333843200
75	628	1374710400
75	629	1387584000
75	630	1393113600
75	631	1404000000
76	632	1356566400
76	443	1356566400
76	633	1380844800
76	327	1396310400
76	634	1397001600
77	181	1315872000
77	635	1363046400
77	636	1379203200
77	637	1386028800
77	140	1391385600
77	638	1394668800
77	412	1395360000
78	639	1264982400
78	640	1353283200
78	641	1355356800
78	476	1364169600
78	642	1380672000
78	643	1380672000
79	415	1326326400
79	130	1331683200
79	154	1345680000
79	436	1358294400
79	644	1361318400
79	109	1392768000
79	645	1397692800
79	646	1397692800
79	647	1397692800
79	648	1397692800
79	255	1403481600
80	649	1356825600
80	650	1356825600
80	651	1356825600
80	652	1356825600
80	653	1375488000
80	338	1375488000
81	654	1230854400
81	544	1259971200
81	26	1260835200
81	304	1275264000
81	655	1365811200
82	120	1297641600
82	129	1319673600
82	656	1377388800
82	398	1377388800
82	657	1398038400
83	80	1191456000
83	588	1294185600
83	658	1300665600
83	379	1353196800
83	659	1356480000
83	417	1371168000
83	660	1399939200
83	661	1400112000
83	662	1405209600
84	663	1345680000
84	519	1346198400
84	664	1347494400
84	462	1355961600
84	665	1392681600
85	666	1359072000
85	667	1359417600
85	26	1359417600
85	668	1368230400
85	669	1382140800
85	670	1386028800
85	671	1394409600
86	672	1399593600
86	62	1401753600
86	673	1401753600
86	674	1401753600
86	675	1401753600
86	676	1402531200
87	677	970185600
87	46	1228262400
87	678	1250726400
87	679	1259280000
87	183	1264032000
87	680	1285632000
87	681	1285718400
87	682	1288310400
87	462	1292716800
87	370	1302825600
87	683	1317168000
87	372	1325289600
87	684	1326240000
87	458	1327881600
87	685	1328227200
87	686	1334188800
87	48	1335484800
87	241	1336435200
87	687	1337990400
87	564	1367107200
87	688	1367452800
87	689	1377043200
87	559	1381190400
87	690	1394582400
88	60	1246924800
88	23	1250035200
88	26	1259798400
88	609	1259798400
88	544	1262044800
88	91	1262044800
88	691	1270684800
88	148	1270771200
88	305	1277942400
88	692	1286236800
88	693	1300233600
88	694	1305590400
88	407	1305590400
88	695	1305676800
88	696	1315094400
88	697	1320796800
88	104	1322611200
88	464	1326240000
88	698	1330214400
88	699	1333065600
88	435	1333065600
88	700	1334188800
88	687	1338249600
88	49	1338249600
88	53	1355270400
88	110	1401580800
88	701	1402790400
89	702	1290038400
89	703	1301011200
89	704	1305763200
89	705	1308873600
89	706	1316304000
89	707	1342224000
89	708	1348272000
89	313	1348272000
89	318	1388448000
89	562	1392854400
89	503	1393459200
89	709	1395187200
89	710	1397692800
89	711	1400112000
89	507	1400112000
89	193	1403136000
89	110	1403136000
89	158	1404604800
89	597	1404604800
89	512	1404604800
90	140	1366848000
90	712	1366848000
90	189	1374969600
90	713	1378598400
90	714	1378598400
90	715	1393804800
91	302	1257292800
91	265	1259107200
91	25	1259452800
91	183	1259971200
91	28	1262131200
91	716	1281398400
91	717	1302134400
91	184	1305504000
91	718	1318291200
91	414	1320883200
91	100	1328227200
91	719	1338854400
91	377	1343433600
91	344	1349308800
91	720	1349308800
91	618	1391126400
92	295	1202083200
92	721	1265155200
92	432	1269475200
92	722	1306368000
92	723	1311206400
92	101	1348704000
92	377	1348704000
92	297	1358294400
93	598	1285200000
93	724	1305763200
93	725	1305763200
93	726	1314230400
93	727	1345075200
93	492	1365552000
93	345	1393459200
94	728	1287360000
94	729	1287360000
94	10	1316044800
94	730	1320019200
94	731	1333584000
94	222	1369094400
94	732	1369094400
94	733	1396656000
95	734	1386288000
95	412	1387065600
95	306	1390435200
95	481	1393718400
95	284	1393718400
95	114	1393718400
95	735	1396310400
95	477	1396310400
96	529	1277337600
96	736	1278720000
96	44	1353110400
96	737	1358985600
96	316	1372204800
96	493	1376524800
96	738	1381881600
96	560	1384300800
96	507	1403049600
96	739	1403136000
96	740	1403740800
97	301	1253750400
97	28	1261699200
97	31	1272412800
97	741	1319155200
97	742	1350518400
97	489	1366243200
98	743	1126742400
98	365	1178496000
98	744	1262304000
98	745	1268438400
98	672	1397347200
99	746	1352764800
99	747	1359936000
99	155	1380758400
99	748	1392854400
99	749	1404000000
99	750	1404000000
99	751	1404000000
99	752	1404000000
100	82	1375488000
100	83	1375488000
100	16	1403049600
100	753	1403049600
100	754	1403308800
101	26	1302220800
101	395	1355875200
101	755	1355875200
101	756	1355875200
101	268	1355875200
101	40	1366156800
101	757	1366156800
101	758	1403481600
102	678	1249171200
102	183	1265846400
102	529	1277337600
102	433	1285718400
102	488	1350518400
102	130	1373846400
103	759	1251504000
103	265	1259798400
103	103	1261699200
103	339	1277856000
103	529	1278547200
103	622	1288656000
103	9	1288656000
103	162	1358899200
104	760	1229472000
104	761	1234915200
104	762	1328313600
104	763	1365379200
104	462	1365379200
104	764	1365379200
104	430	1365379200
104	765	1373241600
104	272	1373241600
104	189	1383004800
105	766	1310688000
105	767	1324080000
105	768	1324252800
105	769	1328659200
105	770	1330214400
105	2	1359072000
105	713	1365724800
105	771	1391472000
105	63	1391472000
105	772	1400716800
106	103	1262563200
106	433	1287619200
106	773	1328140800
106	774	1353801600
106	775	1366070400
106	166	1368662400
107	776	1227571200
107	777	1322438400
107	778	1327881600
107	779	1370908800
107	288	1389052800
107	780	1402531200
108	265	1260489600
108	103	1262390400
108	725	1271548800
108	117	1271721600
108	600	1296432000
108	658	1301011200
108	781	1376697600
108	782	1383436800
108	783	1387584000
108	784	1388361600
108	785	1388361600
108	786	1389657600
108	787	1389830400
108	788	1389830400
108	789	1390608000
108	445	1394150400
108	790	1396483200
108	193	1399075200
108	791	1404604800
109	792	1371081600
109	793	1377907200
109	428	1385769600
109	794	1385769600
109	153	1385769600
109	795	1390867200
109	796	1392940800
110	696	1314057600
110	605	1335484800
110	571	1343952000
110	797	1395446400
110	798	1395446400
110	799	1402185600
111	678	1248998400
111	789	1251590400
111	9	1288915200
111	800	1300060800
111	801	1323561600
111	48	1337385600
111	802	1355616000
111	216	1355616000
111	606	1375401600
111	782	1382486400
111	803	1396051200
111	364	1403913600
112	702	1289433600
112	353	1290816000
112	696	1314230400
112	769	1314403200
112	804	1326153600
112	558	1374883200
112	805	1383436800
112	172	1396224000
112	250	1403568000
112	257	1404000000
113	806	1294358400
113	703	1298592000
113	567	1300320000
113	533	1306454400
113	613	1306454400
113	454	1313712000
113	197	1319760000
113	198	1319760000
113	310	1321833600
113	807	1324598400
113	4	1338076800
113	132	1395964800
114	632	1279152000
114	463	1313020800
114	454	1313020800
114	342	1327536000
114	808	1404086400
115	809	1230595200
115	403	1238544000
115	810	1243123200
115	15	1249948800
115	554	1332547200
116	30	1279756800
116	546	1287619200
116	811	1321488000
116	812	1321488000
116	813	1327968000
117	814	1400457600
117	815	1400457600
117	140	1400716800
117	816	1400716800
117	476	1402272000
118	817	1385683200
118	233	1389398400
118	818	1389398400
118	819	1396569600
118	519	1396569600
119	268	1282003200
119	820	1354233600
119	741	1354233600
119	125	1361491200
119	429	1374883200
119	447	1399507200
120	60	1253145600
120	544	1264032000
120	120	1313366400
120	454	1323907200
120	699	1341014400
121	821	1319500800
121	822	1363305600
121	823	1398643200
121	728	1398643200
121	86	1398643200
122	824	1174694400
122	15	1248912000
122	26	1261008000
122	609	1261008000
122	825	1303603200
122	550	1354579200
122	826	1391817600
123	47	1392076800
123	59	1392076800
123	827	1395446400
123	685	1404604800
123	813	1404604800
123	153	1404604800
123	828	1404604800
124	829	1217203200
124	392	1221782400
124	395	1263427200
124	755	1263427200
124	830	1263427200
124	831	1363392000
124	818	1371081600
125	832	1316476800
125	833	1362441600
125	372	1394668800
125	556	1394668800
125	834	1404950400
126	835	1295481600
126	731	1295481600
126	836	1323561600
126	540	1335830400
126	606	1339286400
126	664	1344297600
126	837	1346630400
126	640	1358899200
126	180	1359504000
126	59	1382918400
126	838	1391904000
126	839	1391904000
126	840	1399334400
127	279	1360713600
127	281	1361836800
127	282	1361836800
127	504	1378684800
127	841	1378684800
127	842	1394928000
128	843	1297555200
128	844	1298505600
128	717	1300233600
128	724	1300752000
128	603	1305676800
128	705	1308096000
128	455	1312761600
128	845	1314144000
128	549	1315785600
128	846	1318723200
128	847	1323388800
128	848	1323475200
128	570	1325808000
128	685	1328659200
128	684	1328659200
128	48	1335225600
128	719	1339804800
128	849	1356480000
128	244	1359763200
128	644	1360368000
128	850	1366848000
128	565	1369872000
128	558	1378080000
128	851	1378080000
128	738	1378080000
128	852	1381881600
128	190	1383177600
128	359	1388275200
128	853	1388275200
128	497	1388275200
128	498	1388275200
128	854	1389744000
128	132	1390348800
128	855	1395360000
128	645	1395964800
128	646	1395964800
128	856	1395964800
128	857	1397520000
128	660	1401062400
128	858	1401062400
128	859	1401062400
128	664	1401235200
128	223	1401235200
128	158	1401235200
128	510	1404432000
128	133	1404950400
128	860	1405036800
128	861	1405036800
128	862	1405036800
128	739	1405036800
128	863	1405036800
128	515	1405036800
128	400	1405036800
129	19	1278460800
129	864	1297123200
129	865	1298332800
129	866	1303689600
129	672	1354752000
130	63	1304035200
130	240	1306627200
130	867	1318204800
130	462	1326067200
130	690	1326412800
130	868	1328054400
130	371	1329350400
130	605	1329955200
130	869	1337644800
130	50	1341532800
130	870	1352246400
130	47	1353888000
130	580	1364428800
130	850	1367452800
130	871	1367798400
130	872	1369785600
130	565	1369872000
130	873	1377648000
130	538	1383004800
130	874	1389571200
130	875	1392854400
130	192	1394409600
130	876	1394668800
130	190	1395100800
130	157	1396569600
130	645	1397433600
130	877	1398124800
130	878	1404345600
130	364	1404950400
130	662	1405296000
131	879	1323734400
131	197	1331424000
131	637	1341619200
131	880	1345680000
131	281	1346803200
132	881	1198022400
132	882	1296172800
132	54	1313193600
132	883	1361232000
132	43	1382572800
133	884	1306281600
133	442	1325116800
133	180	1328745600
133	885	1328745600
133	886	1352246400
133	887	1378944000
134	888	1270080000
134	764	1294444800
134	430	1294444800
134	889	1303430400
134	812	1306454400
134	811	1307750400
134	340	1311206400
134	312	1317254400
134	684	1326153600
134	48	1335312000
134	377	1344556800
134	890	1353542400
134	891	1357430400
134	189	1372291200
134	556	1372291200
134	892	1381363200
134	500	1385942400
134	785	1386806400
134	893	1387843200
134	894	1400889600
135	895	1295740800
135	896	1295740800
135	723	1306281600
135	897	1353888000
135	579	1358899200
135	898	1386201600
135	507	1398038400
135	389	1399248000
135	133	1401321600
136	265	1261008000
136	24	1267056000
136	367	1280793600
136	36	1287100800
136	622	1290038400
136	532	1294531200
136	453	1294531200
136	806	1308182400
136	899	1308182400
136	900	1323907200
136	844	1323907200
136	547	1323907200
136	602	1323907200
136	122	1323907200
136	185	1323907200
136	724	1326326400
136	901	1326326400
136	48	1337040000
136	902	1356912000
136	903	1375228800
136	904	1398729600
136	507	1398729600
136	517	1400112000
136	513	1402876800
136	863	1402876800
136	905	1404864000
137	428	1371686400
137	906	1391299200
137	217	1395014400
137	907	1395014400
137	908	1395100800
137	449	1398470400
137	909	1399334400
137	910	1399334400
137	17	1399334400
138	125	1274832000
138	911	1294444800
138	912	1308182400
138	913	1314662400
138	342	1325030400
138	273	1340841600
139	914	1262908800
139	63	1298505600
139	637	1336953600
139	688	1370476800
139	820	1393200000
139	790	1400025600
140	23	1250553600
140	92	1254355200
140	265	1260662400
140	183	1263081600
140	609	1263081600
140	25	1266451200
140	680	1285891200
140	433	1286496000
140	306	1291680000
140	736	1291680000
140	121	1296086400
140	120	1296086400
140	806	1298073600
140	915	1299024000
140	916	1301529600
140	917	1311120000
140	341	1311120000
140	454	1311206400
140	918	1313625600
140	551	1317254400
140	703	1317945600
140	847	1322697600
140	456	1324252800
140	253	1326067200
140	919	1329523200
140	457	1331769600
140	455	1332374400
140	44	1332374400
140	163	1334534400
140	48	1343174400
140	216	1352851200
140	245	1376438400
140	851	1379462400
140	200	1384905600
140	797	1395187200
140	920	1400112000
140	921	1403136000
141	922	1392595200
141	923	1392595200
141	595	1392595200
141	795	1392595200
141	374	1392595200
141	924	1392940800
142	600	1354924800
142	222	1375056000
142	359	1380585600
142	398	1390953600
142	876	1390953600
142	467	1397692800
142	710	1397692800
142	360	1398729600
142	517	1401235200
142	585	1402790400
142	925	1402790400
143	812	1306886400
143	926	1315353600
143	536	1339200000
143	556	1373760000
143	873	1379289600
143	927	1381968000
143	52	1386115200
143	854	1386115200
143	647	1390521600
143	928	1396051200
143	929	1397001600
143	574	1397347200
143	930	1403827200
144	931	1306368000
144	484	1306368000
144	932	1306368000
144	933	1319760000
144	934	1397433600
145	935	1256256000
145	721	1261008000
145	103	1263945600
145	148	1271894400
145	598	1275350400
145	306	1290038400
145	151	1316044800
145	377	1345075200
145	581	1368576000
145	247	1370736000
145	537	1370736000
145	538	1384732800
145	893	1386720000
145	389	1399420800
145	364	1405900800
146	46	1228867200
146	27	1262736000
146	576	1285200000
146	121	1296086400
146	312	1326931200
146	159	1340150400
146	50	1342396800
146	416	1360800000
