uid	iid	time
73	578	1399593600
73	579	1399593600
73	580	1399593600
73	581	1399593600
73	582	1399593600
74	583	1354320000
74	584	1362614400
74	585	1362614400
74	586	1362614400
74	587	1380240000
74	588	1394668800
74	589	1397952000
74	590	1397952000
74	591	1397952000
75	592	1387756800
75	593	1387929600
75	594	1387929600
75	595	1387929600
75	596	1387929600
75	597	1387929600
75	598	1387929600
76	450	1383696000
76	599	1397865600
76	600	1397865600
76	601	1397865600
76	602	1397865600
76	588	1397865600
76	603	1401408000
77	604	1356048000
77	605	1356048000
77	606	1356048000
77	607	1356048000
77	608	1380844800
77	609	1380844800
77	610	1386892800
77	611	1386892800
77	403	1386892800
77	612	1386892800
77	168	1386892800
78	613	1356652800
78	614	1356652800
78	615	1356652800
78	616	1368662400
78	617	1369267200
78	265	1388534400
78	618	1388534400
78	619	1388534400
78	620	1388534400
78	621	1388534400
78	622	1388534400
78	623	1388534400
78	624	1388534400
78	625	1401062400
78	626	1404432000
79	627	1357084800
79	628	1357084800
79	629	1357084800
79	630	1387843200
79	631	1387843200
79	632	1387843200
79	425	1387843200
80	633	1324944000
80	634	1365206400
80	635	1365206400
80	636	1365206400
80	637	1365206400
80	638	1365206400
80	639	1365206400
80	640	1365206400
80	641	1365206400
80	642	1365206400
80	643	1388188800
80	644	1392854400
80	645	1392854400
80	646	1392854400
80	647	1392854400
81	648	1140825600
81	649	1398211200
81	650	1401926400
81	651	1402444800
81	652	1405641600
82	653	1268870400
82	654	1268870400
82	655	1268870400
82	656	1268870400
82	657	1268870400
82	658	1288915200
82	211	1294012800
82	659	1295568000
82	660	1295568000
82	661	1296691200
82	662	1296864000
82	663	1305936000
82	664	1315785600
82	665	1315785600
82	666	1315785600
83	404	1345161600
83	667	1353628800
83	668	1353628800
83	669	1384819200
83	670	1384819200
83	671	1384819200
84	672	1358208000
84	310	1358208000
84	673	1373155200
84	674	1377475200
84	675	1377475200
85	676	1279756800
85	677	1282867200
85	678	1308960000
85	679	1333065600
85	680	1372291200
85	681	1374710400
85	682	1374710400
85	683	1377129600
85	684	1379548800
85	685	1379548800
85	686	1384041600
86	687	1358208000
86	303	1358380800
86	688	1358380800
86	689	1390089600
86	690	1390089600
86	629	1390089600
86	691	1390089600
86	692	1390089600
86	693	1390089600
86	694	1390089600
87	695	1357084800
87	696	1357084800
87	697	1376092800
87	698	1386633600
87	699	1386633600
88	700	1355788800
88	701	1355788800
88	702	1370908800
88	703	1370908800
88	704	1370908800
88	705	1390435200
89	706	1308355200
89	707	1309132800
89	708	1310083200
89	709	1338854400
89	710	1338854400
90	711	1216425600
90	712	1228435200
90	713	1247270400
90	411	1306540800
90	714	1328832000
90	715	1341360000
90	716	1356220800
90	717	1393545600
91	718	1208476800
91	719	1280448000
91	488	1384300800
91	720	1384300800
91	721	1384560000
91	370	1384905600
91	722	1404950400
92	723	1396137600
92	5	1398038400
92	724	1398211200
92	725	1398470400
92	726	1398470400
93	727	1292371200
93	728	1357084800
93	729	1357084800
93	730	1388016000
93	731	1388016000
93	732	1388016000
93	733	1388016000
94	734	1384646400
94	735	1384646400
94	736	1384646400
94	66	1384646400
94	69	1384646400
94	737	1384646400
94	738	1384646400
95	739	1288137600
95	740	1315267200
95	741	1342828800
95	742	1350518400
95	743	1351123200
95	351	1390867200
95	744	1394755200
96	745	1385769600
96	746	1385769600
96	747	1385769600
96	748	1385769600
96	749	1386806400
97	750	1356220800
97	751	1356220800
97	752	1356220800
97	753	1364774400
97	754	1364774400
98	755	1356652800
98	756	1380758400
98	757	1380758400
98	758	1380758400
98	759	1380758400
98	760	1380758400
99	761	1388188800
99	762	1388188800
99	763	1388188800
99	764	1389744000
99	765	1389744000
100	766	1354838400
100	767	1372636800
100	81	1381104000
100	768	1391299200
100	769	1391299200
101	770	1291852800
101	771	1291852800
101	772	1294617600
101	773	1294617600
101	774	1329609600
101	775	1336176000
101	452	1390521600
101	776	1390521600
102	677	1319673600
102	777	1334016000
102	148	1353801600
102	778	1353801600
102	779	1380499200
103	780	1388448000
103	781	1398556800
103	402	1398556800
103	782	1398556800
103	783	1398556800
104	784	1359244800
104	785	1359244800
104	786	1359244800
104	787	1360886400
104	292	1360886400
105	788	1405036800
105	789	1405036800
105	790	1405036800
105	791	1405036800
105	792	1405036800
105	793	1405036800
105	794	1405036800
105	795	1405036800
105	796	1405036800
105	797	1405036800
106	292	1360627200
106	798	1360713600
106	799	1360713600
106	800	1360713600
106	801	1374192000
106	802	1374192000
106	803	1374192000
106	804	1374192000
106	805	1374192000
106	806	1374192000
107	807	1236988800
107	808	1283040000
107	798	1284336000
107	809	1325376000
107	320	1325376000
107	810	1340668800
107	811	1349654400
108	812	1127865600
108	813	1133481600
108	814	1157500800
108	815	1188259200
108	816	1289174400
109	817	1327708800
109	818	1327795200
109	819	1327795200
109	820	1328572800
109	821	1329004800
109	822	1329091200
109	823	1332892800
109	824	1388361600
109	825	1392422400
110	661	1364860800
110	241	1364860800
110	826	1364860800
110	827	1364860800
110	828	1364860800
110	829	1364860800
111	81	1293494400
111	830	1342742400
111	831	1392681600
111	832	1392681600
111	833	1392681600
111	834	1392681600
112	791	1363046400
112	170	1365638400
112	531	1366070400
112	835	1368057600
112	836	1368057600
112	837	1368057600
113	838	1358294400
113	839	1358294400
113	840	1372896000
113	841	1372896000
113	842	1372896000
113	843	1377216000
114	844	1387238400
114	845	1387843200
114	846	1387843200
114	847	1387843200
114	848	1387843200
114	849	1387843200
114	850	1388966400
114	851	1388966400
115	852	1399939200
115	853	1399939200
115	854	1399939200
115	855	1399939200
115	856	1400112000
115	857	1400112000
116	858	1259798400
116	859	1259798400
116	376	1259798400
116	860	1293235200
116	861	1356998400
116	862	1356998400
116	863	1405123200
117	396	1387670400
117	864	1404691200
117	865	1404691200
117	866	1404691200
117	867	1404691200
117	868	1404691200
117	869	1404691200
117	870	1404691200
117	871	1404691200
117	872	1404691200
117	873	1404691200
118	874	1354579200
118	875	1376870400
118	876	1376870400
118	877	1376870400
118	4	1376870400
118	2	1376870400
119	827	1335312000
119	878	1337731200
119	879	1359676800
119	880	1362700800
119	881	1386201600
120	132	1131667200
120	222	1131667200
120	882	1131667200
120	883	1131667200
120	884	1131667200
120	885	1131667200
120	886	1131667200
120	887	1196208000
120	248	1206835200
120	888	1220140800
120	889	1243814400
120	890	1294099200
121	891	1224374400
121	892	1229990400
121	893	1263254400
121	894	1291593600
121	895	1315958400
122	896	1044403200
122	483	1168646400
122	897	1168646400
122	898	1324944000
122	899	1389052800
122	900	1389052800
123	167	1310947200
123	901	1310947200
123	902	1311897600
123	903	1325030400
123	904	1325030400
123	905	1325030400
123	906	1325030400
123	907	1325030400
123	908	1334620800
123	419	1334707200
123	909	1400112000
124	910	1395187200
124	911	1396137600
124	912	1396137600
124	913	1396828800
124	914	1397001600
124	915	1397088000
124	916	1397347200
124	917	1398297600
124	918	1400198400
124	919	1400198400
125	920	1316736000
125	921	1316736000
125	922	1338508800
125	923	1345766400
125	924	1348531200
125	925	1351123200
125	926	1374969600
125	927	1381536000
125	928	1384300800
125	535	1384387200
125	929	1387238400
125	930	1405641600
126	931	1396828800
126	932	1396828800
126	933	1396828800
126	934	1396828800
126	935	1396828800
126	706	1396828800
127	150	1386115200
127	326	1386115200
127	936	1396396800
127	937	1396396800
127	938	1396396800
127	939	1396396800
127	519	1396396800
127	940	1396396800
127	941	1396396800
127	942	1396656000
127	943	1405814400
128	944	1232755200
128	945	1289606400
128	946	1299628800
128	947	1322784000
128	948	1328572800
128	263	1330041600
128	949	1335312000
128	950	1342224000
128	20	1343260800
128	951	1351123200
128	182	1353369600
128	952	1353369600
128	953	1355702400
128	954	1362096000
128	82	1370736000
128	955	1372032000
128	956	1377129600
128	957	1380672000
128	958	1382486400
128	959	1382486400
128	960	1383264000
128	366	1383264000
128	928	1383868800
128	961	1384732800
128	962	1385337600
128	163	1386201600
128	963	1393200000
128	964	1393804800
128	965	1398816000
128	966	1403481600
128	967	1404432000
129	968	1266192000
129	969	1352332800
129	970	1352332800
129	971	1356307200
129	972	1356307200
130	973	1280448000
130	974	1280448000
130	975	1294704000
130	976	1294704000
130	977	1306022400
130	978	1306022400
130	979	1317081600
131	980	1219968000
131	981	1228780800
131	982	1228953600
131	983	1228953600
131	893	1263168000
131	516	1284422400
131	984	1284422400
131	985	1289952000
131	986	1314662400
131	987	1317340800
131	988	1317340800
131	950	1342656000
131	989	1351641600
131	507	1357603200
131	990	1364169600
131	991	1382745600
131	992	1385251200
131	993	1385251200
131	994	1385251200
131	995	1385424000
131	996	1385510400
131	997	1385510400
131	998	1385510400
131	999	1386547200
131	1000	1386979200
131	1001	1399075200
131	1002	1400198400
131	1003	1403481600
132	1004	1370390400
132	1005	1370390400
132	1006	1370390400
132	1007	1370390400
132	1008	1370390400
132	1009	1370390400
132	1010	1370390400
132	1011	1370390400
132	174	1370390400
132	1012	1370390400
132	1013	1370390400
132	1014	1370390400
132	1015	1370649600
132	149	1371513600
132	406	1371513600
132	376	1371513600
132	121	1371513600
132	1016	1371513600
132	404	1371513600
132	98	1371513600
132	1017	1371513600
132	1018	1371513600
132	1019	1377820800
132	1020	1377820800
132	1021	1381449600
132	461	1383523200
133	1022	1365465600
133	450	1365465600
133	374	1370822400
133	1023	1370822400
133	1024	1394496000
134	1025	1376006400
134	1026	1376006400
134	1027	1376006400
134	1028	1376006400
134	1029	1380499200
135	1030	1374710400
135	1031	1374710400
135	2	1380931200
135	1032	1390780800
135	1033	1390780800
135	1034	1390780800
135	1035	1390780800
136	1036	1385251200
136	1037	1388188800
136	21	1388188800
136	1038	1388188800
136	1039	1389484800
136	1040	1394755200
136	1041	1396137600
136	1042	1396137600
137	1043	1398988800
137	20	1398988800
137	1044	1398988800
137	1045	1398988800
137	1046	1398988800
138	1047	1330819200
138	1048	1330819200
138	1049	1330819200
138	1050	1330819200
138	1016	1337040000
139	1051	1365465600
139	1052	1365465600
139	1053	1365465600
139	718	1369872000
139	1054	1379203200
139	1055	1391644800
140	1056	1380067200
140	1057	1380067200
140	1058	1382313600
140	1059	1382313600
140	1060	1382313600
141	439	1271548800
141	1061	1271548800
141	1062	1302825600
141	1063	1302825600
141	208	1367625600
141	1064	1405123200
141	162	1405123200
142	1065	1387929600
142	1066	1387929600
142	1067	1387929600
142	1068	1387929600
142	1069	1393372800
143	1070	1314144000
143	501	1335830400
143	502	1338508800
143	1071	1338854400
143	1072	1339977600
143	1073	1341532800
143	1074	1342051200
143	504	1343692800
143	743	1350259200
143	1075	1350604800
143	1076	1352937600
143	1077	1353974400
143	711	1375142400
143	1078	1375833600
143	1079	1378857600
144	1080	1334188800
144	1081	1334188800
144	1082	1337472000
144	1083	1384214400
144	1084	1384560000
144	170	1384560000
144	294	1395014400
144	1085	1401840000
145	1086	1254873600
145	1087	1255910400
145	1088	1256083200
145	1089	1322006400
145	409	1387324800
146	1090	1388361600
146	1091	1388361600
146	1092	1388361600
146	1093	1388361600
146	1094	1389398400
147	1095	1349913600
147	1096	1349913600
147	1097	1350172800
147	1098	1350259200
147	1099	1350345600
147	1100	1350518400
147	1101	1350604800
147	1102	1350691200
147	1103	1350691200
147	1104	1350691200
147	1105	1350691200
147	1106	1350864000
147	1107	1350864000
147	1108	1351209600
147	1109	1351468800
147	1110	1352937600
147	1111	1352937600
147	1112	1352937600
147	1113	1358035200
148	1114	1389657600
148	204	1389657600
148	6	1389657600
148	1115	1389657600
148	1116	1389657600
148	582	1389657600
148	1117	1389744000
149	431	1186444800
149	370	1236816000
149	80	1293494400
149	1118	1293580800
149	1119	1312329600
149	1120	1313193600
149	1121	1322006400
149	1122	1322265600
149	1123	1388102400
149	1124	1391126400
150	1125	1360972800
150	1126	1360972800
150	1127	1378684800
150	1128	1378684800
150	1129	1378684800
150	1130	1378684800
150	1131	1378684800
151	1132	1392249600
151	1133	1392249600
151	1134	1392249600
151	1135	1392249600
151	1136	1395014400
152	1137	1354147200
152	1138	1356912000
152	34	1356912000
152	1139	1356912000
152	1140	1356912000
152	1141	1356912000
152	1142	1361923200
153	1143	1233014400
153	1144	1249603200
153	1145	1270252800
153	1146	1304899200
153	1147	1379116800
154	987	1393027200
154	1148	1393027200
154	1149	1393027200
154	1150	1393027200
154	1151	1393027200
154	1152	1393027200
154	1153	1393027200
155	1154	1390867200
155	1155	1394582400
155	1156	1394582400
155	1157	1394582400
155	1158	1394582400
156	1159	1323993600
156	1160	1349654400
156	1161	1349740800
156	1162	1377216000
156	1163	1397088000
157	291	1388534400
157	1164	1388534400
157	1165	1388534400
157	1005	1388966400
157	410	1389657600
157	1166	1389657600
157	1167	1396396800
157	757	1398297600
157	1168	1400803200
158	1169	1389312000
158	1170	1389312000
158	1171	1389312000
158	1172	1389312000
158	1173	1389312000
159	1174	1383264000
159	1175	1383782400
159	1176	1383782400
159	756	1395446400
159	1177	1395446400
160	470	1356739200
160	1016	1356739200
160	1178	1356739200
160	718	1392422400
160	1179	1392422400
161	1180	1398816000
161	1181	1398816000
161	1182	1398816000
161	1183	1398816000
161	1184	1398816000
162	1185	1378771200
162	396	1378771200
162	25	1378771200
162	1137	1388534400
162	712	1388534400
162	1186	1388534400
162	1187	1400112000
163	1188	1360281600
163	1189	1360281600
163	1190	1390953600
163	85	1390953600
163	1191	1390953600
163	1186	1390953600
163	151	1390953600
163	1192	1390953600
164	133	1304553600
164	766	1305072000
164	1193	1305158400
164	1194	1310169600
164	1195	1314144000
164	1196	1316822400
164	1197	1329350400
164	1198	1340841600
164	53	1341014400
164	1199	1343174400
164	1200	1387065600
164	1201	1387065600
164	762	1387065600
164	1202	1387065600
165	1203	1334361600
165	712	1391731200
165	1204	1391731200
165	694	1391731200
165	1205	1393286400
166	1206	1083196800
166	1207	1088294400
166	221	1107388800
166	1208	1107388800
166	1209	1260748800
167	328	1350345600
167	662	1387497600
167	1210	1387497600
167	1211	1387497600
167	1212	1387497600
168	249	1334707200
168	1213	1356652800
168	1214	1356652800
168	695	1365552000
168	747	1365552000
168	1215	1365552000
168	1082	1385856000
168	1216	1404172800
168	696	1404172800
169	1217	1405123200
169	1218	1405123200
169	1219	1405123200
169	1220	1405123200
169	1221	1405123200
170	1222	1346803200
170	1050	1359331200
170	1223	1359331200
170	1224	1378166400
170	1225	1381190400
170	1226	1381190400
170	1227	1381190400
171	902	1357689600
171	106	1357689600
171	1050	1357689600
171	1228	1357689600
171	1229	1357689600
171	1230	1357689600
172	1231	1324080000
172	1232	1362700800
172	1233	1362700800
172	1234	1362700800
172	204	1362700800
172	1235	1365811200
173	1236	1279670400
173	1237	1279756800
173	1238	1285286400
173	987	1316649600
173	1239	1317340800
173	1240	1332288000
173	1241	1340841600
173	1242	1341619200
173	1075	1351468800
173	1243	1354838400
173	1244	1372723200
173	1245	1372723200
173	1246	1375401600
173	1247	1379548800
173	1248	1396051200
173	1249	1400803200
173	1250	1401408000
174	1251	1309910400
174	1252	1359590400
174	1253	1372896000
174	1254	1380585600
174	1255	1388361600
174	1256	1395100800
175	1257	1357603200
175	1258	1371600000
175	1259	1387238400
175	1260	1390953600
175	118	1402099200
175	1261	1402358400
176	1262	1331164800
176	1263	1337904000
176	1264	1346198400
176	1265	1348704000
176	1266	1349049600
177	1267	1267142400
177	1268	1267142400
177	1269	1286841600
177	81	1289088000
177	1270	1289088000
177	712	1289692800
177	1271	1354320000
177	1272	1388016000
178	1273	1275782400
178	1274	1293408000
178	811	1299283200
178	653	1308700800
178	1275	1321056000
178	1276	1321660800
178	1277	1325030400
178	1278	1335398400
178	1279	1357689600
178	1280	1357689600
178	1281	1388188800
178	597	1388188800
178	1282	1389312000
179	1283	1354665600
179	1284	1354665600
179	1285	1354665600
179	1286	1354665600
179	1287	1354665600
179	1288	1354665600
180	1289	1121212800
180	936	1173398400
180	1290	1173398400
180	1291	1173398400
180	1292	1173484800
180	1293	1203292800
181	1294	1291507200
181	1295	1291507200
181	1296	1291507200
181	1297	1323302400
181	1298	1386979200
182	370	1178409600
182	1299	1178668800
182	1300	1179014400
182	1301	1182038400
182	369	1186531200
182	1302	1191196800
182	319	1195516800
182	1303	1196553600
182	352	1198454400
182	1036	1198454400
182	396	1200182400
182	1304	1207699200
182	1305	1208736000
182	1090	1208736000
182	1306	1216771200
182	1307	1265414400
182	1308	1336348800
183	1309	1261180800
183	1310	1269043200
183	1311	1284681600
183	1312	1293408000
183	1313	1297296000
184	1314	1314144000
184	1315	1320883200
184	1316	1336176000
184	1242	1338595200
184	950	1342396800
184	1317	1344211200
184	1318	1344211200
184	989	1347321600
184	1319	1372032000
184	1078	1375747200
184	776	1376524800
185	1320	1358294400
185	1321	1358294400
185	1322	1358294400
185	1323	1358294400
185	925	1358294400
185	1324	1358294400
186	1325	1355875200
186	1326	1355875200
186	1327	1355875200
186	733	1356134400
186	1040	1356134400
186	851	1357862400
187	1328	1268611200
187	1329	1381276800
187	1330	1381276800
