21.0000	0.1390	0.1390	0.1390	0.1390	0.1390	0.1390	0.0103	0.0287	0.0271	0.0998
22.0000	0.0949	0.0949	0.0949	0.0949	0.0949	0.0949	0.0577	0.1840	0.1556	0.0331
23.0000	0.1181	0.1181	0.1181	0.1181	0.1181	0.1181	0.0749	0.0404	0.0256	0.1507
24.0000	0.1160	0.1160	0.1160	0.1160	0.1160	0.1160	0.2016	0.0087	0.0780	0.0157
25.0000	0.0493	0.0493	0.0493	0.0493	0.0493	0.1783	0.3139	0.1242	0.0768	0.0604
26.0000	0.0863	0.0863	0.0863	0.0863	0.0863	0.0863	0.1397	0.1477	0.0250	0.1696
27.0000	0.2829	0.0051	0.0328	0.0091	0.0156	0.0058	0.1749	0.0397	0.3970	0.0372
28.0000	0.1101	0.1101	0.1101	0.1101	0.1101	0.1101	0.0771	0.1152	0.1228	0.0244
29.0000	0.0447	0.0447	0.0447	0.0447	0.2025	0.0673	0.1729	0.3030	0.0681	0.0075
30.0000	0.0056	0.1984	0.0281	0.0896	0.0132	0.5216	0.0231	0.0462	0.0327	0.0416
31.0000	0.0542	0.0542	0.0542	0.0542	0.0146	0.0221	0.1201	0.4055	0.2124	0.0087
32.0000	0.0611	0.0611	0.0611	0.0619	0.2484	0.0750	0.0290	0.0284	0.0338	0.3401
33.0000	0.0856	0.0856	0.0856	0.0856	0.0856	0.0856	0.1007	0.1297	0.1051	0.1511
34.0000	0.1080	0.1080	0.1080	0.1080	0.1080	0.1080	0.2261	0.0324	0.0289	0.0647
35.0000	0.1083	0.1083	0.1083	0.1223	0.0801	0.1047	0.1495	0.1197	0.0580	0.0409
36.0000	0.0015	0.0068	0.0203	0.0330	0.0012	0.0982	0.0499	0.0815	0.0058	0.7019
37.0000	0.0111	0.0111	0.0111	0.0111	0.0111	0.0111	0.2984	0.1605	0.4721	0.0026
38.0000	0.0475	0.0435	0.0952	0.1803	0.1435	0.2279	0.1534	0.0694	0.0074	0.0319
39.0000	0.0541	0.1138	0.0042	0.3503	0.0334	0.0038	0.0436	0.3698	0.0248	0.0022
40.0000	0.0891	0.0891	0.0891	0.0891	0.0891	0.0891	0.1030	0.1503	0.1062	0.1057
41.0000	0.1191	0.1191	0.1191	0.1191	0.1191	0.1191	0.1419	0.0247	0.0602	0.0584
42.0000	0.0780	0.0780	0.0780	0.0780	0.0780	0.2038	0.1383	0.0467	0.1918	0.0293
43.0000	0.0713	0.0713	0.0713	0.1384	0.0401	0.1559	0.0503	0.1333	0.2338	0.0343
44.0000	0.0572	0.0922	0.2774	0.0910	0.0792	0.0996	0.0385	0.0835	0.1609	0.0205
45.0000	0.1330	0.1330	0.1330	0.0467	0.0621	0.1445	0.1392	0.0283	0.0360	0.1444
46.0000	0.1315	0.1315	0.1315	0.1315	0.1315	0.1315	0.0159	0.0897	0.0312	0.0743
47.0000	0.0543	0.0543	0.0543	0.0543	0.0543	0.0543	0.1019	0.2697	0.2232	0.0791
48.0000	0.0522	0.0894	0.0461	0.1822	0.0299	0.1402	0.2730	0.0357	0.1307	0.0207
49.0000	0.0690	0.0680	0.0178	0.2913	0.0821	0.2018	0.1135	0.0299	0.0229	0.1037
50.0000	0.0445	0.0445	0.0445	0.0445	0.0445	0.0445	0.2786	0.3821	0.0459	0.0264
51.0000	0.0796	0.0796	0.0796	0.0796	0.0796	0.1519	0.2577	0.0402	0.1113	0.0408
52.0000	0.2078	0.0320	0.1112	0.0287	0.0384	0.1154	0.2364	0.0399	0.1471	0.0432
53.0000	0.0767	0.0767	0.0767	0.0767	0.0103	0.0120	0.0099	0.0080	0.0061	0.6468
54.0000	0.0298	0.0298	0.0298	0.1200	0.3189	0.2784	0.0125	0.0260	0.1316	0.0231
55.0000	0.1066	0.0231	0.0728	0.0279	0.4779	0.0858	0.0489	0.1026	0.0333	0.0210
56.0000	0.1903	0.0466	0.0591	0.0348	0.0499	0.0722	0.1803	0.2459	0.1100	0.0109
57.0000	0.0071	0.0071	0.0071	0.0071	0.0071	0.0071	0.1043	0.8024	0.0488	0.0020
58.0000	0.0500	0.0500	0.0500	0.0500	0.0500	0.0500	0.1779	0.0344	0.4401	0.0475
59.0000	0.0790	0.1448	0.4049	0.0790	0.0537	0.0352	0.0776	0.0391	0.0440	0.0427
60.0000	0.0272	0.0272	0.0272	0.0908	0.1982	0.1278	0.2835	0.0979	0.1008	0.0194
61.0000	0.0852	0.0648	0.0679	0.1223	0.0592	0.0504	0.1116	0.3641	0.0383	0.0361
62.0000	0.0981	0.0981	0.0981	0.0981	0.0981	0.0487	0.0168	0.1359	0.1444	0.1640
63.0000	0.1243	0.1243	0.1243	0.1243	0.1243	0.1243	0.0705	0.0325	0.0921	0.0592
64.0000	0.0890	0.1335	0.1056	0.1570	0.0731	0.1314	0.0848	0.0807	0.1028	0.0420
65.0000	0.0384	0.0384	0.0384	0.0384	0.1177	0.1515	0.2440	0.1963	0.1266	0.0102
66.0000	0.0051	0.0051	0.0051	0.0051	0.0822	0.4209	0.1427	0.1499	0.1821	0.0019
67.0000	0.0079	0.0079	0.0079	0.0079	0.1781	0.7494	0.0063	0.0062	0.0270	0.0015
68.0000	0.1773	0.0815	0.0314	0.0099	0.1116	0.1768	0.0216	0.2215	0.0410	0.1274
69.0000	0.1068	0.1068	0.1068	0.0130	0.1142	0.2488	0.0211	0.1152	0.1152	0.0522
70.0000	0.1012	0.1012	0.1012	0.1012	0.1012	0.1012	0.0631	0.1051	0.0376	0.1869
71.0000	0.1053	0.1053	0.1053	0.1053	0.1053	0.1053	0.1393	0.1386	0.0463	0.0442
72.0000	0.2508	0.0481	0.0191	0.0407	0.1533	0.1657	0.1209	0.0759	0.0712	0.0545
73.0000	0.1950	0.1950	0.1950	0.0095	0.0216	0.0659	0.0084	0.0283	0.0134	0.2677
74.0000	0.0694	0.0694	0.0694	0.0694	0.0694	0.0694	0.0332	0.3386	0.1771	0.0349
75.0000	0.0626	0.0626	0.0626	0.0626	0.0626	0.0626	0.2245	0.2478	0.1229	0.0290
76.0000	0.0512	0.0512	0.0512	0.0512	0.0813	0.0695	0.1246	0.1743	0.2365	0.1088
77.0000	0.1053	0.1053	0.1053	0.1053	0.1053	0.1053	0.1418	0.0301	0.1628	0.0334
78.0000	0.1062	0.1062	0.1062	0.1062	0.1062	0.1062	0.1648	0.0295	0.0321	0.1364
79.0000	0.0337	0.0337	0.1224	0.0674	0.0631	0.0100	0.0633	0.0172	0.4478	0.1414
80.0000	0.1669	0.1669	0.1669	0.0766	0.0098	0.0339	0.0189	0.0173	0.0521	0.2905
81.0000	0.0632	0.0632	0.0632	0.0632	0.0632	0.0632	0.1689	0.2573	0.1343	0.0602
82.0000	0.1659	0.0395	0.0080	0.0223	0.0863	0.5199	0.0528	0.0292	0.0576	0.0186
83.0000	0.1415	0.1933	0.0998	0.1075	0.1100	0.0874	0.0843	0.0554	0.0457	0.0750
84.0000	0.0586	0.0171	0.0418	0.1248	0.0853	0.0125	0.0898	0.2605	0.0986	0.2111
85.0000	0.0164	0.0380	0.0630	0.0806	0.0360	0.1207	0.1114	0.1698	0.1182	0.2460
86.0000	0.0330	0.0330	0.0330	0.1090	0.1795	0.1206	0.1118	0.2124	0.1348	0.0329
87.0000	0.0587	0.0587	0.0587	0.0537	0.0281	0.0938	0.0169	0.1730	0.4281	0.0302
88.0000	0.0182	0.0182	0.0182	0.0182	0.0182	0.0182	0.1404	0.7075	0.0289	0.0143
89.0000	0.0663	0.0663	0.0663	0.0663	0.0989	0.1670	0.0790	0.1930	0.1644	0.0324
90.0000	0.1161	0.1161	0.1161	0.1161	0.1161	0.1161	0.0622	0.0631	0.1319	0.0463
91.0000	0.1415	0.0345	0.0657	0.0568	0.3721	0.0213	0.0498	0.0576	0.1248	0.0759
92.0000	0.0697	0.0697	0.0697	0.0697	0.0697	0.0697	0.1415	0.3571	0.0629	0.0203
93.0000	0.1008	0.1008	0.1008	0.1008	0.1008	0.1008	0.1439	0.1021	0.0734	0.0757
94.0000	0.0411	0.0411	0.0411	0.0411	0.0411	0.1564	0.0589	0.2767	0.2812	0.0215
95.0000	0.0989	0.0989	0.0989	0.0989	0.0989	0.0989	0.1972	0.1230	0.0630	0.0232
96.0000	0.0167	0.0167	0.0167	0.4130	0.1599	0.0394	0.2543	0.0072	0.0675	0.0087
97.0000	0.0959	0.0959	0.0959	0.0959	0.0959	0.0474	0.0482	0.0394	0.3649	0.0207
98.0000	0.0989	0.0989	0.0989	0.0989	0.0989	0.0094	0.0593	0.0064	0.1689	0.2613
99.0000	0.0280	0.0280	0.0280	0.0280	0.0280	0.4384	0.1015	0.1677	0.1132	0.0392
100.0000	0.0450	0.0450	0.0450	0.0743	0.2377	0.0733	0.0181	0.1520	0.2282	0.0815
101.0000	0.1073	0.1073	0.1073	0.1073	0.1073	0.1073	0.1145	0.0664	0.1018	0.0732
102.0000	0.0779	0.0779	0.0779	0.0779	0.0779	0.2959	0.0719	0.1060	0.0763	0.0603
103.0000	0.0934	0.0934	0.0934	0.0934	0.0934	0.0934	0.0380	0.0303	0.2069	0.1645
104.0000	0.1295	0.0717	0.0869	0.1010	0.1502	0.1095	0.1001	0.0824	0.1126	0.0562
105.0000	0.0477	0.0477	0.0477	0.0477	0.0477	0.0477	0.3798	0.1724	0.1428	0.0190
106.0000	0.0957	0.0957	0.0957	0.0957	0.0957	0.0957	0.0443	0.0742	0.2259	0.0813
107.0000	0.1102	0.1102	0.1102	0.0570	0.0503	0.0578	0.0891	0.0578	0.1304	0.2269
108.0000	0.0740	0.0740	0.0740	0.0084	0.0252	0.0259	0.1844	0.1078	0.3501	0.0761
109.0000	0.0308	0.0308	0.0308	0.0308	0.0308	0.0055	0.1070	0.3858	0.1890	0.1589
110.0000	0.1063	0.1063	0.1146	0.1547	0.0732	0.0235	0.0893	0.2572	0.0494	0.0257
111.0000	0.1445	0.1445	0.1445	0.0597	0.0387	0.2374	0.1068	0.0512	0.0433	0.0292
112.0000	0.0538	0.0538	0.0331	0.0914	0.1524	0.0280	0.1688	0.0770	0.3256	0.0162
113.0000	0.1408	0.0354	0.2082	0.0639	0.1715	0.1062	0.0151	0.0522	0.1078	0.0991
114.0000	0.0950	0.1308	0.1461	0.1369	0.1196	0.0852	0.0983	0.0853	0.0741	0.0286
115.0000	0.0449	0.0449	0.0449	0.0449	0.0449	0.1321	0.3851	0.0959	0.1394	0.0227
116.0000	0.1557	0.1557	0.1557	0.1557	0.1557	0.0417	0.0285	0.0204	0.0774	0.0533
117.0000	0.1021	0.0418	0.0395	0.0486	0.1791	0.2197	0.1397	0.0345	0.1195	0.0756
118.0000	0.0653	0.0653	0.0653	0.0653	0.0653	0.2755	0.1492	0.1506	0.0676	0.0307
119.0000	0.0816	0.0816	0.0816	0.0816	0.0816	0.0816	0.1744	0.1930	0.0552	0.0876
120.0000	0.1015	0.1015	0.1015	0.1015	0.1015	0.1015	0.1276	0.0720	0.1034	0.0877
121.0000	0.1072	0.1072	0.1072	0.1072	0.1072	0.0801	0.1065	0.1003	0.1099	0.0674
122.0000	0.0779	0.0779	0.0779	0.0779	0.0779	0.0779	0.1096	0.0882	0.2672	0.0676
123.0000	0.0134	0.1415	0.3120	0.0679	0.2020	0.1015	0.0722	0.0537	0.0346	0.0012
124.0000	0.1529	0.1529	0.1529	0.0287	0.0554	0.0294	0.3044	0.0364	0.0556	0.0315
125.0000	0.0468	0.0201	0.0621	0.2414	0.0359	0.0555	0.1625	0.1346	0.1511	0.0899
126.0000	0.0121	0.0121	0.0121	0.0121	0.0121	0.0121	0.0271	0.8592	0.0356	0.0053
127.0000	0.1182	0.1182	0.1182	0.1182	0.1213	0.0094	0.1046	0.1113	0.0250	0.1557
128.0000	0.0189	0.0189	0.0189	0.0189	0.0189	0.0189	0.4518	0.3040	0.1178	0.0129
129.0000	0.1490	0.1490	0.1490	0.1490	0.1490	0.1490	0.0083	0.0286	0.0213	0.0477
130.0000	0.0687	0.0687	0.0687	0.0687	0.0687	0.0687	0.2557	0.1821	0.0496	0.1007
131.0000	0.0800	0.0800	0.0800	0.0800	0.0800	0.1717	0.1082	0.0762	0.2033	0.0409
132.0000	0.0411	0.0358	0.0894	0.1131	0.0556	0.0877	0.1192	0.2902	0.1329	0.0352
133.0000	0.0659	0.0659	0.0659	0.0659	0.0659	0.0659	0.3867	0.1282	0.0464	0.0433
134.0000	0.0591	0.0591	0.0817	0.0331	0.0544	0.1104	0.0939	0.1748	0.2020	0.1314
135.0000	0.0614	0.0614	0.0614	0.0614	0.0614	0.0614	0.4461	0.0901	0.0798	0.0157
136.0000	0.0502	0.0502	0.0502	0.0502	0.3101	0.0246	0.0865	0.2019	0.0679	0.1083
137.0000	0.1272	0.1272	0.1272	0.1272	0.1272	0.0786	0.1388	0.0317	0.0287	0.0863
138.0000	0.1085	0.1085	0.1085	0.1085	0.1085	0.1085	0.1432	0.0319	0.1221	0.0516
139.0000	0.0681	0.0808	0.0981	0.1294	0.0978	0.1270	0.1072	0.1062	0.1064	0.0790
140.0000	0.1136	0.1136	0.1136	0.1136	0.1136	0.1136	0.0480	0.0406	0.1273	0.1023
141.0000	0.0717	0.0717	0.0717	0.0717	0.0717	0.0717	0.3370	0.1608	0.0354	0.0363
142.0000	0.1256	0.1256	0.1256	0.1256	0.0548	0.0619	0.0933	0.0889	0.0711	0.1276
143.0000	0.0911	0.0911	0.0911	0.0911	0.0871	0.1377	0.0959	0.0860	0.0740	0.1552
144.0000	0.0961	0.0961	0.0961	0.0961	0.0961	0.0961	0.0643	0.1661	0.1562	0.0367
145.0000	0.0941	0.0941	0.0941	0.0941	0.0941	0.0556	0.1043	0.0572	0.1871	0.1250
146.0000	0.0883	0.0883	0.0883	0.0883	0.0883	0.0883	0.1496	0.1965	0.1190	0.0049
147.0000	0.1686	0.1686	0.1686	0.1686	0.0089	0.0205	0.0052	0.0167	0.0262	0.2480
148.0000	0.0725	0.1286	0.0561	0.1074	0.1104	0.0741	0.0697	0.0981	0.1762	0.1069
149.0000	0.0308	0.0308	0.0308	0.0365	0.0856	0.3053	0.1295	0.2751	0.0390	0.0364
150.0000	0.1142	0.1142	0.1142	0.1142	0.1142	0.1142	0.0135	0.0103	0.0743	0.2168
151.0000	0.1265	0.1265	0.1265	0.1265	0.1265	0.1265	0.0166	0.1136	0.0147	0.0963
152.0000	0.0908	0.0908	0.0908	0.0908	0.0908	0.0908	0.1203	0.1481	0.1219	0.0651
153.0000	0.0687	0.0687	0.2710	0.0509	0.1276	0.0676	0.0248	0.1247	0.1664	0.0297
154.0000	0.0361	0.0748	0.0715	0.0729	0.0862	0.1690	0.0780	0.1932	0.1293	0.0887
155.0000	0.0284	0.0284	0.0284	0.0284	0.0284	0.0284	0.0179	0.5663	0.2202	0.0251
156.0000	0.0647	0.0647	0.1286	0.1686	0.0974	0.1213	0.1070	0.0896	0.0650	0.0931
157.0000	0.0320	0.0320	0.0320	0.0985	0.0989	0.0823	0.2601	0.0603	0.2922	0.0117
158.0000	0.1762	0.1762	0.1762	0.0219	0.0352	0.1083	0.0530	0.0791	0.1322	0.0418
159.0000	0.0675	0.0675	0.0675	0.0675	0.0675	0.0335	0.0170	0.1440	0.4149	0.0532
160.0000	0.0549	0.1313	0.1195	0.0895	0.0355	0.1257	0.1487	0.0861	0.0959	0.1131
161.0000	0.0351	0.0514	0.0294	0.0341	0.2752	0.0213	0.0862	0.2576	0.0280	0.1816
162.0000	0.0434	0.0434	0.0434	0.0434	0.0434	0.0434	0.3708	0.2379	0.0863	0.0443
163.0000	0.0555	0.0555	0.0555	0.0500	0.0757	0.0141	0.1693	0.2100	0.2589	0.0553
164.0000	0.0761	0.0761	0.0761	0.0761	0.0761	0.0761	0.0961	0.3126	0.0328	0.1016
165.0000	0.1134	0.1134	0.1134	0.1134	0.0878	0.1080	0.0630	0.0957	0.1143	0.0774
166.0000	0.0649	0.0649	0.0649	0.0649	0.0321	0.2152	0.1941	0.1997	0.0819	0.0174
167.0000	0.0446	0.0446	0.0446	0.0446	0.0446	0.1596	0.1850	0.3433	0.0812	0.0077
168.0000	0.0561	0.0561	0.0561	0.0561	0.0900	0.0699	0.4819	0.0509	0.0399	0.0431
169.0000	0.1153	0.1153	0.1153	0.1153	0.1153	0.1153	0.0009	0.0049	0.0196	0.2828
170.0000	0.1317	0.1317	0.1317	0.1317	0.1317	0.0553	0.0718	0.0693	0.0869	0.0581
171.0000	0.1012	0.1012	0.1012	0.1012	0.1012	0.1012	0.0576	0.1031	0.1723	0.0599
172.0000	0.1001	0.1001	0.1001	0.1001	0.1001	0.1001	0.1031	0.1929	0.0988	0.0044
173.0000	0.1987	0.0752	0.1103	0.0666	0.0655	0.0553	0.0609	0.1055	0.1797	0.0823
174.0000	0.0702	0.0702	0.0702	0.0702	0.0702	0.0702	0.0966	0.2352	0.1883	0.0585
175.0000	0.0402	0.0402	0.0947	0.0057	0.0224	0.3798	0.1294	0.2363	0.0187	0.0326
176.0000	0.0564	0.0447	0.1665	0.2149	0.1740	0.1085	0.1779	0.0253	0.0059	0.0260
177.0000	0.0025	0.0819	0.0399	0.1014	0.0076	0.5296	0.1718	0.0516	0.0119	0.0018
178.0000	0.1240	0.1240	0.1240	0.1240	0.1240	0.1240	0.0787	0.0246	0.0267	0.1259
179.0000	0.0580	0.0580	0.0580	0.0580	0.0580	0.0580	0.0062	0.0055	0.0053	0.6350
180.0000	0.1051	0.1051	0.1051	0.1051	0.1051	0.1051	0.0484	0.2237	0.0424	0.0547
181.0000	0.0667	0.0667	0.0667	0.0667	0.0667	0.0667	0.1308	0.0591	0.2264	0.1833
182.0000	0.1202	0.1202	0.1202	0.1202	0.1202	0.0473	0.0449	0.1170	0.0670	0.1229
183.0000	0.0114	0.0114	0.0114	0.0114	0.0114	0.0114	0.0736	0.1538	0.6957	0.0082
184.0000	0.0854	0.0854	0.0854	0.0854	0.0854	0.0854	0.0739	0.0678	0.2045	0.1415
185.0000	0.0267	0.0267	0.1037	0.3740	0.1459	0.1011	0.0534	0.0165	0.1207	0.0313
186.0000	0.0596	0.0596	0.0596	0.0242	0.1677	0.2215	0.1510	0.1731	0.0670	0.0167
187.0000	0.0332	0.0332	0.0332	0.1158	0.0800	0.2598	0.0975	0.1916	0.1224	0.0333
188.0000	0.2241	0.2241	0.2241	0.0503	0.0240	0.0336	0.0105	0.0346	0.0927	0.0822
189.0000	0.0402	0.0402	0.0402	0.1831	0.1003	0.0330	0.0134	0.2134	0.0388	0.2974
190.0000	0.0898	0.0898	0.0898	0.0898	0.0898	0.0898	0.2293	0.1428	0.0770	0.0121
191.0000	0.0851	0.0851	0.0851	0.0851	0.0851	0.0851	0.1120	0.2409	0.1244	0.0121
192.0000	0.0860	0.0695	0.0754	0.0599	0.0493	0.1418	0.1025	0.2143	0.1173	0.0840
193.0000	0.0715	0.0715	0.0715	0.0715	0.0715	0.1333	0.2151	0.0959	0.1451	0.0533
194.0000	0.0964	0.0964	0.0964	0.0964	0.0964	0.0964	0.1125	0.1160	0.1617	0.0312
195.0000	0.0225	0.0194	0.0101	0.0249	0.0069	0.2110	0.0391	0.1933	0.1623	0.3106
196.0000	0.1179	0.0667	0.0449	0.0850	0.0932	0.1694	0.1548	0.0864	0.1251	0.0567
197.0000	0.0660	0.0803	0.0672	0.0843	0.0563	0.1139	0.2046	0.1447	0.1256	0.0570
198.0000	0.1075	0.1075	0.1075	0.1075	0.1075	0.1075	0.0287	0.1207	0.0851	0.1203
199.0000	0.1014	0.1014	0.1014	0.1014	0.1014	0.1014	0.0093	0.0529	0.2835	0.0460
200.0000	0.0190	0.0190	0.0190	0.0190	0.0190	0.1746	0.0507	0.2654	0.4026	0.0119
201.0000	0.0528	0.0528	0.0528	0.0528	0.0528	0.0528	0.1102	0.0546	0.4760	0.0426
202.0000	0.0184	0.0184	0.0184	0.0184	0.0184	0.0184	0.7866	0.0663	0.0244	0.0123
203.0000	0.1404	0.1404	0.1404	0.1404	0.1404	0.0088	0.0068	0.0141	0.0356	0.2327
204.0000	0.0434	0.0434	0.0434	0.0434	0.0434	0.0520	0.0004	0.0343	0.1155	0.5809
205.0000	0.0129	0.1055	0.0349	0.0343	0.2386	0.0370	0.1636	0.2041	0.0389	0.1303
206.0000	0.1549	0.0541	0.2839	0.0446	0.0797	0.0398	0.1220	0.0316	0.1058	0.0835
207.0000	0.0662	0.0673	0.0457	0.1085	0.0793	0.0910	0.0730	0.0791	0.1791	0.2108
208.0000	0.1108	0.1108	0.1108	0.1108	0.1108	0.1108	0.2559	0.0198	0.0433	0.0162
209.0000	0.1189	0.1189	0.1189	0.1189	0.1189	0.1189	0.1348	0.0661	0.0628	0.0230
210.0000	0.0612	0.0612	0.0612	0.0612	0.0612	0.0612	0.0179	0.0650	0.2458	0.3042
211.0000	0.1153	0.1153	0.1153	0.1153	0.1153	0.1153	0.1122	0.0424	0.1394	0.0142
212.0000	0.0871	0.0871	0.0871	0.0871	0.0871	0.0871	0.1018	0.1272	0.2009	0.0474
213.0000	0.1442	0.0305	0.0090	0.0810	0.0298	0.0313	0.5340	0.0805	0.0323	0.0274
214.0000	0.1218	0.1218	0.1218	0.1218	0.1218	0.1218	0.0367	0.1019	0.0668	0.0636
215.0000	0.0875	0.0875	0.0875	0.0875	0.0875	0.0875	0.1361	0.0928	0.1787	0.0674
216.0000	0.1345	0.0509	0.0443	0.1902	0.0535	0.1404	0.0698	0.1474	0.1547	0.0142
217.0000	0.1427	0.1427	0.1427	0.1427	0.0656	0.0483	0.2348	0.0274	0.0248	0.0282
218.0000	0.0353	0.0704	0.0312	0.0190	0.0989	0.3126	0.1902	0.1283	0.0285	0.0856
219.0000	0.0776	0.0776	0.0328	0.0912	0.4409	0.0634	0.0249	0.0602	0.0815	0.0500
220.0000	0.0892	0.0892	0.0892	0.0892	0.0892	0.0892	0.2192	0.1147	0.0704	0.0605
221.0000	0.0136	0.0136	0.0136	0.0136	0.0136	0.1613	0.3948	0.0226	0.3470	0.0060
222.0000	0.0708	0.0708	0.0708	0.0708	0.1256	0.1347	0.0996	0.1606	0.1404	0.0558
223.0000	0.0771	0.0771	0.0771	0.0771	0.0771	0.0771	0.1136	0.2020	0.1215	0.1000
224.0000	0.0742	0.0742	0.0742	0.0742	0.1647	0.1029	0.2528	0.0700	0.0618	0.0512
225.0000	0.1526	0.0353	0.0698	0.0467	0.1136	0.0731	0.0473	0.1338	0.2877	0.0402
226.0000	0.1087	0.1087	0.1087	0.1087	0.1988	0.0234	0.0814	0.0891	0.1035	0.0689
227.0000	0.2097	0.2097	0.2097	0.0433	0.1022	0.0537	0.0117	0.0177	0.0257	0.1166
228.0000	0.0061	0.0061	0.0061	0.0061	0.0061	0.0061	0.5116	0.2770	0.1739	0.0009
229.0000	0.0665	0.0665	0.0665	0.1660	0.3027	0.1603	0.0505	0.0352	0.0206	0.0653
230.0000	0.1239	0.1239	0.1239	0.1239	0.1239	0.0710	0.0761	0.0426	0.1134	0.0773
231.0000	0.0259	0.0571	0.1542	0.4123	0.0482	0.2229	0.0423	0.0042	0.0224	0.0105
232.0000	0.1892	0.0975	0.0572	0.0908	0.1720	0.0928	0.0639	0.0494	0.1328	0.0544
233.0000	0.1036	0.1036	0.1036	0.1629	0.1245	0.0749	0.0915	0.0290	0.0950	0.1114
234.0000	0.0858	0.0858	0.0858	0.0858	0.0858	0.0858	0.0532	0.0253	0.0840	0.3229
235.0000	0.1421	0.1421	0.1421	0.1421	0.0447	0.0880	0.0642	0.1671	0.0502	0.0176
236.0000	0.1395	0.1395	0.1395	0.1566	0.0730	0.1020	0.0615	0.0710	0.0778	0.0397
237.0000	0.1108	0.1108	0.0183	0.0217	0.0438	0.0477	0.0618	0.4426	0.0553	0.0871
238.0000	0.1121	0.1121	0.1121	0.1121	0.1121	0.0635	0.0547	0.0927	0.1027	0.1256
239.0000	0.1094	0.1094	0.1094	0.1094	0.1094	0.0432	0.0645	0.0167	0.1122	0.2162
240.0000	0.0794	0.1361	0.2409	0.1281	0.0414	0.0564	0.1241	0.0589	0.1071	0.0277
241.0000	0.0553	0.0553	0.0089	0.0245	0.3487	0.2253	0.1283	0.0961	0.0528	0.0049
242.0000	0.1271	0.1271	0.1271	0.1271	0.1271	0.1271	0.0265	0.0297	0.0193	0.1619
243.0000	0.0016	0.0016	0.0016	0.0016	0.0879	0.2276	0.5424	0.1033	0.0315	0.0008
244.0000	0.0854	0.0854	0.0854	0.0854	0.0854	0.0854	0.2192	0.1005	0.1040	0.0637
245.0000	0.0973	0.0973	0.0973	0.2769	0.0522	0.0302	0.0925	0.0808	0.1506	0.0249
246.0000	0.0852	0.0852	0.0852	0.0852	0.0852	0.0852	0.0040	0.0207	0.0974	0.3667
247.0000	0.0359	0.0835	0.0535	0.0401	0.0632	0.0659	0.0720	0.1805	0.2475	0.1581
248.0000	0.0821	0.0821	0.0821	0.0821	0.0821	0.0821	0.0911	0.1828	0.1753	0.0582
249.0000	0.1479	0.1479	0.1479	0.1479	0.0755	0.0790	0.0520	0.0586	0.0988	0.0448
250.0000	0.0417	0.0417	0.0417	0.0972	0.0390	0.2314	0.3962	0.0775	0.0051	0.0286
251.0000	0.0777	0.0777	0.0777	0.0777	0.0777	0.0777	0.3238	0.0690	0.1159	0.0255
252.0000	0.1060	0.1060	0.1060	0.1060	0.1060	0.0926	0.1480	0.0756	0.1199	0.0339
253.0000	0.1472	0.1472	0.1472	0.1472	0.1472	0.0457	0.0212	0.0185	0.1062	0.0726
254.0000	0.1480	0.1480	0.1480	0.0423	0.0382	0.0243	0.0579	0.0641	0.2612	0.0680
